benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,8,multistream,6,8, 175.14262399420343, 3.4062493684444997, 3.3920004649999997, 5.084928675600003, 5.592226528200004, 5.860100367749999, 6.273777954400004, 6.922926811367202
resnet,none,32,8,multistream,6,9, 174.81125448367678, 3.4756142277629998, 3.4603108789999997, 5.215036915600001, 5.761301819700001, 6.107216884749999, 6.474984580160001, 6.865882730632309
resnet,none,32,8,multistream,6,10, 174.37585802507428, 3.5350936402645003, 3.4880532325, 5.329629118400008, 5.8328554931, 6.0830260471999935, 6.588139216820004, 7.005447053915297
resnet,none,32,16,multistream,7,1, 177.1845003537157, 5.930480134358, 6.662451593, 6.98796788, 7.385883274700001, 7.642145457449999, 7.927596808370001, 8.056364492165132
resnet,none,32,16,multistream,7,2, 179.6942205253678, 5.666211347928501, 6.6328505605, 6.988771612000001, 7.1854297233, 7.2980059908, 7.636989761830003, 7.768236140314037
resnet,none,32,16,multistream,7,3, 178.61084475912045, 5.696331525000501, 6.6249930655, 6.999328414, 7.1731852931, 7.3217516973, 7.560693678260002, 7.645740739961026
resnet,none,32,16,multistream,7,4, 180.1052001174752, 5.678697830091, 6.6793216025, 6.942890595600001, 7.201938488600001, 7.343310218849998, 7.618370156890002, 7.77650399190102
resnet,none,32,16,multistream,7,5, 179.12963170559183, 5.7095941453490004, 6.714857817, 7.005483948200001, 7.1921022596, 7.35946260725, 7.50379947745, 7.595258256651011
resnet,none,32,16,multistream,7,6, 178.90510467965635, 5.681935473156, 6.6652184925, 6.9773816352, 7.178933896400001, 7.423229554199997, 7.708147626080001, 7.789284592448003
resnet,none,32,16,multistream,7,7, 179.29801365750862, 5.693656139572, 6.668490415, 6.929220259400001, 7.1740190315, 7.310780508749999, 7.765737440630001, 7.898554490914007
resnet,none,32,16,multistream,7,8, 179.5922018995848, 5.6963274097909995, 6.6993547215, 6.979099943, 7.134875141900002, 7.301569709999999, 7.445795414140001, 7.542229076577005
resnet,none,32,16,multistream,7,9, 179.39543086839933, 5.6725633046455, 6.654478558499999, 7.0045765262, 7.1465967983, 7.2408739627999985, 7.4680582414900005, 7.61600055967602
resnet,none,32,16,multistream,7,10, 179.56606148346333, 5.6561067721855, 6.683829429499999, 6.992691997800001, 7.1096412318, 7.192842440999999, 7.31285567859, 7.422448834724033
resnet,none,32,32,multistream,7,1, 185.1413858409839, 5.411030094507501, 6.4141092825, 6.630875582400001, 6.817046055400001, 6.96874429105, 7.432481717560002, 7.6848845873430385
resnet,none,32,32,multistream,7,2, 184.71532345495484, 5.2777948051665, 6.386578093, 6.6107924346, 6.764871561500001, 7.343340582749998, 7.580659310870001, 7.678945985512086
resnet,none,32,32,multistream,7,3, 184.16873453349666, 5.339770563108001, 6.4163613705, 6.630259184400001, 6.8152373613, 7.027123332549998, 7.644911185560002, 7.815559703128002
resnet,none,32,32,multistream,7,4, 185.24274578989193, 5.253477956555501, 6.3229893695, 6.5951315934000005, 6.743176872000002, 6.939934484749998, 7.54964605249, 7.777170303089001
resnet,none,32,32,multistream,7,5, 185.8542397129937, 5.2420500702999995, 6.3315498859999995, 6.615986253400001, 6.8256734563000006, 7.072567817199997, 7.401916539760001, 7.565198235326005
resnet,none,32,32,multistream,7,6, 185.59763040902016, 5.315382101881001, 6.371729241500001, 6.6751828392000006, 6.7909846569, 6.90598643725, 7.1960019205700005, 7.277118804941013
resnet,none,32,32,multistream,7,7, 186.15386901329333, 5.3329334200905, 6.348670155500001, 6.649748422400001, 6.7821373542, 6.867822199199999, 7.14898472826, 7.233973267278047
resnet,none,32,32,multistream,7,8, 185.5554608365909, 5.265245507355, 6.384942978, 6.670381742, 6.857320649900001, 7.0548053440499965, 7.302286403990002, 7.453339140531025
resnet,none,32,32,multistream,7,9, 186.3395035673879, 5.265774905442, 6.324727766500001, 6.644594481, 6.7719370331, 6.991022691249998, 7.1680476034500025, 7.251756262787006
resnet,none,32,32,multistream,7,10, 184.39116790378984, 5.3178617760125, 6.3958775965, 6.654146912, 6.8608468879, 7.089214754049999, 7.539968879860002, 7.843713319350019
