benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,8,offline,2,3, 169.90263639708323, 96.28687602875965, 96.36309741150001, 153.91083291360002, 173.049014395, 182.612718428, 190.28342183205, 192.21910151
resnet,none,32,8,offline,4,3, 172.41426594197796, 94.97117200145178, 95.0022992905, 151.578354268, 170.299864847, 179.745417562, 187.29326500899995, 189.776133717
resnet,none,32,8,offline,8,3, 183.31059662034278, 89.99882445739648, 90.004148938, 143.435164033, 161.156823569, 170.150683947, 177.24631510388997, 178.601323036
resnet,none,32,8,offline,1,4, 154.5547510759323, 105.5357756402959, 105.4580172565, 168.7162469024, 189.7563068245, 200.41942038875, 208.91173558792, 210.9989735941691
resnet,none,32,8,offline,2,4, 170.0167681947309, 96.29139879444128, 96.364862001, 153.75289371420004, 172.948128702, 182.494701401, 190.25722737503, 192.185429502
resnet,none,32,8,offline,4,4, 171.76908421766475, 95.06015203635693, 95.13064557749999, 151.529662795, 170.234136743, 179.704398949, 187.21792497024992, 189.840401398
resnet,none,32,8,offline,8,4, 183.57996476303742, 89.9616413834668, 89.89836232, 143.445123534, 161.211152676, 169.989729781, 177.07093263179993, 178.269446944
resnet,none,32,8,offline,1,5, 154.8736208919651, 105.61554097445027, 105.756495298, 168.705098103, 189.7832209447, 200.31296921215, 208.85985956666, 210.82773998292706
resnet,none,32,8,offline,2,5, 170.03592746704496, 96.03373474058922, 96.090122891, 153.3862115062, 172.656773281, 182.136716088, 189.78373312112996, 192.253371982
resnet,none,32,8,offline,4,5, 173.48834339304096, 94.31781223794286, 94.24787715, 150.443715305, 169.37453714, 178.814560233, 186.39022103121, 188.62309222
resnet,none,32,8,offline,8,5, 182.87459744429367, 90.14873342787695, 90.15925661200001, 143.622294077, 161.475713604, 170.271173925, 177.40685045631994, 178.610576849
resnet,none,32,8,offline,1,6, 155.4325711917075, 105.34446052516002, 105.45975117399999, 168.0847672726, 188.9440233293, 199.4623366115, 207.91461409264, 210.106851301179
resnet,none,32,8,offline,2,6, 169.887368479581, 95.62139019268031, 95.68847740199999, 152.74864156900003, 171.708314619, 181.204828104, 188.76159156544, 191.365505038
resnet,none,32,8,offline,4,6, 172.49770558607926, 94.40621327863269, 94.19661165299999, 150.793223485, 169.678780191, 179.030302266, 186.57280705562985, 189.56603462
resnet,none,32,8,offline,8,6, 182.99405761284504, 90.12772148716138, 90.123676351, 143.489101067, 161.363454105, 170.305331618, 177.46299299517995, 178.59203069
resnet,none,32,8,offline,1,7, 153.70191948464714, 106.19101474786515, 106.6449594875, 169.4523482054, 190.6054523878, 201.14623120289997, 209.61683939952, 212.10002355384205
resnet,none,32,8,offline,2,7, 169.3324091159865, 96.02962658368648, 95.99241674550001, 153.29047360680002, 172.270232668, 181.818096145, 189.3074875154, 192.362555019
resnet,none,32,8,offline,4,7, 173.10753519323202, 94.09360296629833, 94.05519473300001, 150.260985045, 168.90718595, 178.212479994, 185.62617524410993, 188.384941378
resnet,none,32,8,offline,8,7, 182.13373373269428, 90.49583959946142, 90.42879585899999, 144.305458701, 162.220873723, 171.036310421, 178.1131293175399, 179.713688767
resnet,none,32,8,offline,1,8, 155.85663664872658, 104.91049501236571, 105.0851140715, 167.531680097, 188.4263869548, 198.89835753444999, 207.20510026439996, 209.5004969866401
resnet,none,32,8,offline,2,8, 171.85461483539532, 95.2155203204785, 95.27474320549999, 152.121081647, 171.084498155, 180.610703945, 188.25511576625, 190.235998213
resnet,none,32,8,offline,4,8, 175.10106554243316, 93.7367816567954, 93.7612127435, 149.563115513, 168.138291833, 177.502385828, 184.9887258535, 186.676967971
resnet,none,32,8,offline,8,8, 182.77394340300307, 90.1850466917937, 90.156094226, 143.701042405, 161.599939259, 170.589526711, 177.68166105067993, 178.945561472
resnet,none,32,8,offline,1,9, 155.40676576783423, 105.19726913794264, 105.2113228575, 167.976583258, 188.950665492, 199.37188617785, 207.67564074683, 209.89958220847703
resnet,none,32,8,offline,2,9, 171.3857231580321, 95.42556611086243, 95.4959709435, 152.13327757700003, 171.274835111, 180.871261743, 188.31793674852, 190.523293224
resnet,none,32,8,offline,4,9, 174.40762852187632, 94.344155862979, 94.3391911005, 150.447434617, 169.175944179, 178.377766263, 185.91226464134996, 187.613517262
resnet,none,32,8,offline,8,9, 182.52241048973204, 90.44045118965624, 90.49529044799999, 144.091934196, 161.904107503, 170.881794741, 177.95852622036995, 179.283522616
