benchmark,k8senv,sbatch,numctn,cscenario,cbatch,reps,qps,mean,p50,p80,p90,p95,p99,p999
resnet,none,32,16,multistream,7,4, 176.45512549961495, 5.9368949505135, 6.886485373, 7.1201566398, 7.332357376500001, 7.470413188199998, 7.6188331513600005, 7.693239245983038
resnet,none,32,16,multistream,7,5, 175.68271127409176, 5.918199274455, 6.8472479975, 7.192435671000001, 7.353471359100001, 7.44378504995, 7.600731342190001, 7.672865278230011
resnet,none,32,16,multistream,7,6, 175.51783948429113, 5.955587463617, 6.890498603499999, 7.1619715578, 7.3037172395, 7.4369925912999975, 7.746845105460002, 7.966367791964035
resnet,none,32,16,multistream,7,7, 175.58570217482188, 5.9028297788645, 6.8358412935, 7.155386660800001, 7.3160210928, 7.423708588399999, 7.669093541070002, 7.82965421698906
resnet,none,32,16,multistream,7,8, 175.9484355393723, 5.926612503174499, 6.873957544, 7.1570564568, 7.3135179352, 7.44371431165, 7.648367702870001, 7.8225718099440265
resnet,none,32,16,multistream,7,9, 175.83371640831197, 5.924035878329501, 6.8430489770000005, 7.1433845232, 7.2933363444, 7.510657284499996, 7.719585398830001, 7.842601802468035
resnet,none,32,16,multistream,7,10, 174.99131573620545, 5.923217961817, 6.7888313115, 7.1778542178, 7.4237915451, 7.58409841945, 7.989749535400001, 8.109428286524006
resnet,none,32,32,multistream,7,1, 182.75409532184236, 5.4708498414885005, 6.46932719, 6.755903980599999, 6.8803465148, 7.010922118049998, 7.19560747417, 7.382763154604004
resnet,none,32,32,multistream,7,2, 183.64785889250598, 5.453549586838, 6.524298975000001, 6.7707230294, 6.942604973800001, 7.064187973149999, 7.277944167670005, 7.397834217967024
resnet,none,32,32,multistream,7,3, 181.47165596456767, 5.501786284106, 6.4879094525, 6.7428557062, 6.872741921, 7.192278476699998, 7.61759923568, 7.886339587651055
resnet,none,32,32,multistream,7,4, 181.26526903192445, 5.474313908859, 6.470590304, 6.825449875, 7.006402991600001, 7.258095398749996, 7.686483534070001, 7.964125086593112
resnet,none,32,32,multistream,7,5, 182.9251283330845, 5.452568686575, 6.4535953485, 6.7601616118, 6.9547097095, 7.0797580581499995, 7.329709294760005, 8.080999363912051
resnet,none,32,32,multistream,7,6, 182.21598314492127, 5.445548573379999, 6.519915664, 6.7521807166, 6.9302208703, 7.059572671449997, 7.890416018510001, 8.199883199121023
resnet,none,32,32,multistream,7,7, 182.14920338903866, 5.4645464375555, 6.512158819, 6.7138867058, 6.8958970402, 7.070059122499992, 7.706607290530003, 8.072515125445014
resnet,none,32,32,multistream,7,8, 182.94492983453844, 5.4479901457765, 6.519857251, 6.7575033554, 6.887304958600001, 7.153413538899993, 7.3987054806999994, 7.614378207252029
resnet,none,32,32,multistream,7,9, 183.53818156557355, 5.4387831125375, 6.5337641815000005, 6.7855412326, 6.9760878998, 7.0918823084, 7.448343921810001, 7.6150817117650265
resnet,none,32,32,multistream,7,10, 181.66301856204956, 5.499400082678501, 6.5451928079999995, 6.853971955, 7.014305544000001, 7.169919437799999, 7.53896574208, 7.772368964293025
